request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens
req_01kdwec95zffpbqqaa2zvvrxt4,1767259907263,200,0.096558,0.950971,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,135,135,0,0,433
req_01kdwec8evejgaz274yk84frjq,1767259906523,200,0.213281,0.708731,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,228,228,0,0,224
req_01kdwec7daffn8c1swajc2c119,1767259905450,200,0.219986,1.03858,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,480,480,0,0,444
req_01kdwec6ewejdagpcgrymhzpga,1767259904476,200,0.097456,0.939829,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,137,137,0,0,380
req_01kdwec5tgfw2v4ak073b49998,1767259903824,200,0.100766,0.619609,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,225,225,0,0,229
req_01kdwec4wnfw2r3bwc78y6phy9,1767259902869,200,0.111489,0.921439,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,485,485,0,0,424
req_01kdwec3vhfw1ahze8k3q2qcn8,1767259901809,200,0.096302,1.02798,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,130,130,0,0,435
req_01kdwec32hej6s2pwf92y3ys13,1767259901009,200,0.103503,0.762601,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,264,264,0,0,273
req_01kdwec1s9ffds6tv3qgpv0ffz,1767259899689,200,0.116001,1.131775,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,488,488,0,0,494
req_01kdwec0pdffcrxn1cr0zt5jzz,1767259898573,200,0.20759,1.063398,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,133,133,0,0,400
req_01kdwec00nffcvycm7zc7r3k8b,1767259897877,200,0.102379,0.664996,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,233,233,0,0,283
req_01kdwebyx5ehx9gw32rt0w73e8,1767259896741,200,0.112263,1.106405,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,489,489,0,0,501
req_01kdweby31ffabsmam1tj0ds54,1767259895905,200,0.095895,0.796605,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,134,134,0,0,292
req_01kdwebxdbeht91gh9t31j1s5c,1767259895211,200,0.208888,0.651054,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,229,229,0,0,214
req_01kdwebvyhehr9wr2z6eh1h1kc,1767259893713,200,0.11491,1.464083,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,490,490,0,0,715
req_01kdwebv1yff4rx9yx8hgmmtq1,1767259892798,200,0.095999,0.884249,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,135,135,0,0,377
req_01kdwebtejfv4t7ambh44em1ze,1767259892178,200,0.100715,0.578988,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,228,228,0,0,222
req_01kdwebscyfv3a1m0kb4kcrmm4,1767259891102,200,0.111965,1.04343,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,484,484,0,0,466
req_01kdwebrh7ff2r5tyc64ky85aa,1767259890215,200,0.095833,0.839359,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,129,129,0,0,357
req_01kdwebqz9ff18zyvs2xwe5xb3,1767259889641,200,0.102501,0.543062,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,227,227,0,0,199
req_01kdwebpz2fez8mefjvpet0ca5,1767259888610,200,0.139312,0.998345,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,493,493,0,0,475
req_01kdwebn72ftts1kyt16vccc8d,1767259886818,200,0.098385,1.759908,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,138,138,0,0,777
req_01kdwebmfvfex9gj8685y1szpb,1767259886075,200,0.211011,0.708366,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,242,242,0,0,263
req_01kdwebjezeh8a8sr66akw1ad8,1767259883999,200,0.115115,2.042286,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,488,488,0,0,486
req_01kdwebhk2ft89y9t2zpm0d3tr,1767259883106,200,0.098832,0.852539,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,133,133,0,0,355
req_01kdwebgqaft4tg6bn553qdwkn,1767259882218,200,0.099619,0.857012,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,256,256,0,0,311
req_01kdwebfgsft0ah2jfvekwp4ck,1767259880985,200,0.226098,1.193733,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,3034,3034,0,0,462
req_01kdwebes9fegtbhbm9mv5cam4,1767259880233,200,0.096431,0.715601,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,125,125,0,0,298
req_01kdwebe19fefbjg0c6pt3ta2g,1767259879465,200,0.106494,0.734621,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,267,267,0,0,295
req_01kdwebc5kfea8kfe49wamqzam,1767259877555,200,0.113561,1.876709,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,494,494,0,0,468
req_01kdwebb5xeggvhw747mseme13,1767259876541,200,0.098124,0.977465,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,139,139,0,0,403
req_01kdwebakhfsmv880cnjnywcyb,1767259875953,200,0.099494,0.556744,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,231,231,0,0,224
req_01kdweb9dxfs7rwe2fp4vhneza,1767259874749,200,0.223312,1.171312,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,484,484,0,0,518
req_01kdweb8p8fdqsfzqe12dys29q,1767259873992,200,0.205155,0.724911,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,129,129,0,0,268
req_01kdweb85efrs9ermaysmkgzb7,1767259873454,200,0.102315,0.507732,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,258,258,0,0,202
req_01kdweb6z4fdktbmmycx8c8ek0,1767259872228,200,0.111677,1.191854,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,487,487,0,0,546
req_01kdweb649fdj9ar4y29t79kyq,1767259871369,200,0.096847,0.820487,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,132,132,0,0,367
req_01kdweb5g9efyvapktedr46yee,1767259870729,200,0.100203,0.606489,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,223,223,0,0,226
req_01kdweb443fdg95ar1bbmmnqa9,1767259869315,200,0.115987,1.383286,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,484,484,0,0,684
req_01kdweb331fdgbmphr2mckyeca,1767259868257,200,0.204585,1.022542,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,129,129,0,0,384
req_01kdweb2atfdg9s3sg4bbr6zy1,1767259867482,200,0.210502,0.728551,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,228,228,0,0,241
req_01kdweb0pyfr0v3kg4md7hg4bk,1767259865822,200,0.222175,1.624622,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,483,483,0,0,709
req_01kdweazqmfqyvndkeg1jqjs75,1767259864820,200,0.095887,0.968998,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,128,128,0,0,412
req_01kdweaz1refevt5a6d53ndbm1,1767259864120,200,0.106195,0.66836,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,282,282,0,0,246
req_01kdweaxprfd6vjv7t5nym6pgf,1767259862744,200,0.178039,1.344578,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,1934,1934,0,0,564
req_01kdweax1efqvt1mzhjf5j5hh6,1767259862062,200,0.09581,0.649081,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,137,137,0,0,249
req_01kdweawcpfd2ayh8padan7nab,1767259861398,200,0.103932,0.627098,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,231,231,0,0,240
req_01kdweavd4fcz8rbcx24ae9nmm,1767259860388,200,0.221755,0.975403,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,486,486,0,0,414
req_01kdweat69fqptaxz1vgqfyth8,1767259859145,200,0.210023,1.211006,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,131,131,0,0,430
req_01kdweasr5fct88d0xw076n53h,1767259858693,200,0.104025,0.405578,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,234,234,0,0,157
req_01kdweaqgxfcq8eps6j92gx7c9,1767259856413,200,0.11767,2.243442,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,482,482,0,0,1012
req_01kdweaprnfckrk5zfvjezgqxm,1767259855637,200,0.096476,0.743568,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,127,127,0,0,333
req_01kdweap51fqgbrtyz41hfsgm7,1767259855009,200,0.104144,0.592653,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,223,223,0,0,254
req_01kdweamyxeep8gatg5fg58km6,1767259853789,200,0.114154,1.186935,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,479,479,0,0,558
req_01kdweam4dfcf8qzb35m6sdk71,1767259852941,200,0.096558,0.814685,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,124,124,0,0,322
req_01kdweake0fq8sa53s20n87q3g,1767259852224,200,0.102082,0.682844,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,238,238,0,0,272
req_01kdweahmzfc7r3chgva2q2f3g,1767259850399,200,0.117171,1.7947199999999999,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,489,489,0,0,836
req_01kdweagrweee8erndwy12czgr,1767259849500,200,0.100372,0.868121,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,134,134,0,0,362
req_01kdweag68fc6b1fbyjp463pq7,1767259848904,200,0.102732,0.564709,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,269,269,0,0,230
req_01kdweaez4eecrftahzdd6j8ss,1767259847652,200,0.187349,1.218308,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2123,2123,0,0,545
req_01kdweae6cfc5smjdjx7b9wymr,1767259846860,200,0.205886,0.751523,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,130,130,0,0,277
req_01kdweaddkfc58bapv7k16z1x4,1767259846067,200,0.212822,0.762851,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,234,234,0,0,256
req_01kdwea9zkfpevk7xe4hr505mf,1767259842547,200,0.113436,3.485836,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,482,482,0,0,711
req_01kdwea988ee29r7y53yc5ys3g,1767259841800,200,0.102141,0.708427,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,127,127,0,0,287
req_01kdwea8c8fnsbt0nb7jg5gmak,1767259840904,200,0.106606,0.866443,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,259,259,0,0,340
req_01kdwea6agfbd8gqnwjwxvsr5d,1767259838800,200,0.226643,2.064367,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,484,484,0,0,971
req_01kdwea4djed7by5xc5y7s8bz1,1767259836850,200,0.20575,1.893192,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,129,129,0,0,581
req_01kdwea3pqfn9rrrmj8mh0j15d,1767259836119,200,0.209489,0.697887,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,229,229,0,0,227
req_01kdwea14vfb6v5t0m5wg0d9d0,1767259833499,200,0.199124,2.581976,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2165,2165,0,0,1167
req_01kdwe9z5hfaxbwbkpk4kz33sz,1767259831473,200,0.096623,1.965334,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,124,124,0,0,481
req_01kdwe9yh3fmza9ypj3nns21dg,1767259830819,200,0.211304,0.619961,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,239,239,0,0,205
req_01kdwe9x3afam96n2783w043yp,1767259829354,200,0.118413,1.426209,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,483,483,0,0,683
req_01kdwe9vyqfaj8933awk5ptq8v,1767259828183,200,0.20369,1.139752,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,128,128,0,0,462
req_01kdwe9v9tfagbk4vvwv8qne1y,1767259827514,200,0.208376,0.636803,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,224,224,0,0,208
req_01kdwe9s8afmdakg8z0wt1p0rj,1767259825418,200,0.114185,2.057899,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,495,495,0,0,488
req_01kdwe9qscfmascwarngb4ndg2,1767259823916,200,0.096267,1.46463,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,140,140,0,0,482
req_01kdwe9q96faas5v9z7y4gkb9d,1767259823398,200,0.101827,0.480529,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,228,228,0,0,184
req_01kdwe9m26ec4bd5k327g4w2wg,1767259820102,200,0.112723,3.261526,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,483,483,0,0,1636
req_01kdwe9k4hf9xrjvham029rv63,1767259819153,200,0.097058,0.914801,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,128,128,0,0,372
req_01kdwe9gpdf9e9nnaqeszxxe5a,1767259816653,200,0.103549,2.466955,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,279,279,0,0,633
req_01kdwe9femf9d8e5n6h42n2gp2,1767259815380,200,0.185282,1.234929,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,2136,2136,0,0,523
req_01kdwe9edbf9asnqkdyb0ctdmm,1767259814315,200,0.096781,1.027063,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,129,129,0,0,432
req_01kdwe9dzfebes0psmhw5yw2b7,1767259813871,200,0.103097,0.414618,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,230,230,0,0,165
req_01kdwe9cstf96a4m414fx021sg,1767259812666,200,0.222592,1.169649,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,486,486,0,0,494
req_01kdwe9bkbf939v3geqxndgn8y,1767259811435,200,0.097094,1.200347,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,131,131,0,0,520
req_01kdwe9b2seba8q503gp0fxfre,1767259810905,200,0.102208,0.494951,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,227,227,0,0,212
req_01kdwe993jf8zteb8fr8mye5v1,1767259808882,200,0.113946,1.991614,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,483,483,0,0,460
req_01kdwe983hfk3v3a4swjsf1sxf,1767259807857,200,0.22938,0.985961,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,128,128,0,0,386
req_01kdwe97adfjpsgzcw7963rymc,1767259807053,200,0.225196,0.739451,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,242,242,0,0,237
req_01kdwe964kfjkaccs3a1jy6011,1767259805843,200,0.112853,1.168803,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,482,482,0,0,536
req_01kdwe95fgf8f9zs1kt3qtwss6,1767259805168,200,0.099311,0.640503,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,127,127,0,0,278
req_01kdwe94q4f8d8gkspeg8eknn3,1767259804388,200,0.212581,0.737633,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,233,233,0,0,244
req_01kdwe93a7ea98yfz0wry4k09t,1767259802951,200,0.118864,1.405381,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,482,482,0,0,689
req_01kdwe924df83azeah8gd7sw1t,1767259801741,200,0.103294,1.176959,qwen/qwen3-32b,key_01k5ntevx5ensbcw40ftmnhbek,project_01jtk94v6xegpsh5zdhd6yx062,127,127,0,0,509
