url,title,rating,year
https://eufactcheck.eu/factcheck/mostly-true-if-housing-conditions-in-ghent-dont-change-40-of-all-inhabitants-will-not-be-able-to-buy-a-house-on-the-private-market/,"If housing conditions in Ghent don’t change, 40% of all inhabitants will not be able to buy a house on the private market",MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-germany-will-never-fulfill-its-energy-requirements-with-only-wind-energy-and-solar-power/,„Germany will never fulfill its energy requirements with only wind energy and solar power.“,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-less-educated-people-are-more-likely-to-get-depressed/,Less educated people are more likely to get depressed,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-e-vehicles-are-more-efficient-than-combustion-engines/,E-vehicles are more efficient than combustion engines,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-false-windmills-are-considering-their-entire-life-cycle-not-sustainable/,"Windmills are, considering their entire life cycle, not sustainable",MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/true-the-european-unions-climate-tax-is-as-much-as-60-of-the-energy-production-costs/,The European Union’s climate tax is as much as 60% of the energy production costs.,TRUE,2022
https://eufactcheck.eu/factcheck/mostly-false-the-danger-is-real-since-2015-it-has-been-possible-by-law-for-third-countries-to-use-nuclear-weapons-on-ukrainian-soil/,The danger is real: since 2015 it has been possible by law for third countries to use nuclear weapons on Ukrainian soil,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/true-belgium-drops-to-the-49th-place-in-the-climate-change-performance-index/,Belgium drops to the 49th place in the Climate Change Performance Index,TRUE,2022
https://eufactcheck.eu/factcheck/uncheckable-63-of-transactions-in-bulgaria-are-made-in-cash/,63% of transactions in Bulgaria are made in cash,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/uncheckable-drastic-increase-in-suicide-attempts-by-children/,Drastic increase in suicide attempts by children“,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/true-china-dominates-the-global-graphite-market-threatening-electric-cars-production/,"China dominates the global graphite market, threatening electric cars’ production",TRUE,2022
https://eufactcheck.eu/factcheck/uncheckable-generation-z-has-more-mental-health-problems-than-any-other-generation-before/,Generation Z has more mental health problems than any other generation before,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/false-belgium-blocks-the-waiver-to-release-covid-vaccine-patents-for-the-third-world-the-most/,Belgium blocks the waiver to release Covid-vaccine patents for the third world the most,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-if-srebrenica-was-a-genocide-then-we-need-to-think-up-a-new-name-for-other-more-serious-crimes/,"If Srebrenica was a genocide, then we need to think up a new name for other more serious crimes",MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/uncheckable-deloitte-belgium-claims-to-have-reduced-its-co2-emissions-by-a-third-in-three-years/,Deloitte Belgium claims to have reduced its CO2-emissions by a third in three years,UNCHECKABLE,2022
https://eufactcheck.eu/factcheck/mostly-false-new-measures-drop-moldovas-vaccination-rate-by-almost-60/,new measures drop Moldova’s vaccination rate by almost 60%,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-teachers-salaries-in-germany-are-higher-than-the-national-average/,Teachers’ salaries in Germany are higher than the national average,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-italians-stormed-a-mall-to-protest-green-passports/,Italians stormed a mall to protest green passports,FALSE,2022
https://eufactcheck.eu/factcheck/mostly-false-postal-voting-is-a-big-problem-and-electoral-fraud-is-a-sad-truth-in-germany/,Postal voting is a big problem and electoral fraud is a sad truth in Germany,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-germany-has-not-let-only-urgently-needed-specialists-into-the-country/,Germany has not let only urgently needed specialists into the country,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-in-2023-germany-lacks-15-to-20-gigawatt-of-secured-power-output/,"In 2023, Germany lacks 15 to 20 gigawatt of secured power output",MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-spains-chamber-of-deputies-is-the-most-equal-in-the-european-union/,Spain’s Chamber of Deputies is the most equal in the European Union,FALSE,2022
https://eufactcheck.eu/factcheck/true-omicron-spreads-much-faster-than-other-strains-of-covid-19/,Omicron spreads much faster than other strains of Covid-19,TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-left-wing-extremism-continues-to-grow-and-grow-stronger-in-germany/,Left-wing extremism continues to grow and grow stronger in Germany,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-no-major-sporting-event-has-yet-improved-the-human-rights-situation-in-the-hosting-country/,No major sporting event has yet improved the human rights situation in the hosting country,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-croatia-spent-24-times-more-euros-on-census-than-slovenia-which-has-2-million-fewer-citizens/,Croatia spent 24 times more euros on census than Slovenia which has 2 million fewer citizens,MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/false-corona-vaccine-kills-more-people-than-all-other-vaccines-in-the-past-20-years/,Corona vaccine kills more people than all other vaccines in the past 20 years“,FALSE,2022
https://eufactcheck.eu/factcheck/true-greenhouse-gas-emissions-have-to-drop-50-in-eight-years-to-stay-below-1-5-degrees/,Greenhouse gas emissions have to drop 50% in eight years to stay below 1.5 degrees,TRUE,2022
https://eufactcheck.eu/factcheck/mostly-true-pfizer-biontech-moderna-make-1000-every-second-from-covid-19-vaccines/,"Pfizer, BioNTech & Moderna make $1,000 every second from Covid-19 vaccines",MOSTLY TRUE,2022
https://eufactcheck.eu/factcheck/mostly-false-covid-19-divides-europe-into-two-parts/,COVID-19 divides Europe into two parts,MOSTLY FALSE,2022
https://eufactcheck.eu/factcheck/mostly-true-the-european-population-perceives-climate-change-as-a-serious-problem/,The European population perceives climate change as a serious problem,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/false-300000-rejected-asylum-seekers-receive-full-welfare-benefits/,"300,000 rejected asylum seekers receive full welfare benefits",FALSE,2023
https://eufactcheck.eu/factcheck/uncheckable-oktoberfest-2023-numbers-of-assaults-against-girls-and-women-significantly-decrease/,Oktoberfest 2023: Numbers of assaults against girls and women significantly decrease,UNCHECKABLE,2023
https://eufactcheck.eu/factcheck/mostly-true-unemployment-rate-in-the-euro-area-at-record-low/,Unemployment rate in the euro area at record low,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/false-on-average-a-flemish-livestock-farm-emits-20-to-28-tonnes-of-ammonia/,"On average, a Flemish livestock farm emits 20 to 28 tonnes of ammonia",FALSE,2023
https://eufactcheck.eu/factcheck/mostly-false-fewer-than-4400-wind-turbines-generate-the-same-as-three-nuclear-power-plants/,"Fewer than 4,400 wind turbines generate the same as three nuclear power plants",MOSTLY FALSE,2023
https://eufactcheck.eu/factcheck/false-belgium-has-the-highest-public-expenditure-and-the-highest-structural-deficit/,Belgium has the highest public expenditure and the highest structural deficit,FALSE,2023
https://eufactcheck.eu/factcheck/mostly-true-sustainable-aviation-leads-to-job-loss-higher-travel-costs-and-low-passenger-demand/,"Sustainable aviation leads to job loss, higher travel costs and low passenger demand",MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/mostly-true-terrifying-interactive-map-reveals-the-areas-that-could-be-plunged-underwater-by-2050/,‘Terrifying interactive map reveals the areas that could be plunged underwater by 2050’,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/mostly-true-violence-against-emergency-workers-is-on-the-rise/,Violence against emergency workers is on the rise,MOSTLY TRUE,2023
https://eufactcheck.eu/factcheck/false-cars-are-related-to-pollution-but-have-nothing-to-do-with-climate-change/,"Cars are related to pollution, but have nothing to do with climate change",FALSE,2023
https://eufactcheck.eu/factcheck/true-italy-became-the-first-western-country-to-ban-chatgpt/,Italy became the first Western country to ban ChatGPT,TRUE,2023
https://eufactcheck.eu/factcheck/mostly-false-eating-less-meat-would-be-a-contribution-against-mr-putin/,Eating less meat would be a contribution against Mr. Putin,MOSTLY FALSE,2023
https://eufactcheck.eu/factcheck/uncheckable-germany-doesnt-have-too-few-caregivers-we-just-use-them-very-inefficiently/,"Germany doesn’t have too few caregivers, we just use them very inefficiently",UNCHECKABLE,2023
https://eufactcheck.eu/factcheck/mostly-false-we-wont-be-able-to-feed-our-families-in-2050/,We won’t be able to feed our families in 2050,MOSTLY FALSE,2023
https://eufactcheck.eu/factcheck/true-number-of-asylum-applications-declined-notably-in-february/,Number of asylum applications declined notably in February,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-euro-was-supposed-to-be-as-stable-as-the-d-mark-but-it-is-as-stable-as-the-turkish-lira/,"The euro was supposed to be as stable as the D-Mark, but it is as stable as the Turkish lira",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/true-construction-is-responsible-for-producing-35-of-all-waste-in-the-eu/,Construction is responsible for producing 35% of all waste in the EU.,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-party-afd-stands-for-prosperity-for-family-for-people-and-for-peace/,"The party AfD stands for prosperity, for family, for people, and for peace",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-180000-tonnes-of-plastic-pellets-lost-into-the-european-environment-yearly/,"180,000 tonnes of plastic pellets lost into the European environment yearly",MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-a-dexit-would-mean-a-loss-of-prosperity-of-400-to-500-billion-euros-per-year/,A Dexit would mean a loss of prosperity of 400 to 500 billion euros per year,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/false-barcelona-has-become-the-city-with-the-highest-crime-rate-in-spain-and-is-an-example-of-the-failure-of-multiculturalism/,Barcelona has become the city with the highest crime rate in Spain and is an example of the failure of multiculturalism,FALSE,2024
https://eufactcheck.eu/factcheck/uncheckable-the-afd-are-the-arsonists-who-are-planning-to-deport-our-neighbors/,The AfD are the arsonists who are planning to deport our neighbors,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-false-great-britain-deports-illegal-immigrants-to-their-home-country/,Great Britain deports illegal immigrants to their home country,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/true-but-requires-context-finland-faces-the-highest-costs-under-eus-environmental-restoration-law-relative-to-its-economy/,Finland faces the highest costs under EU’s environmental restoration law relative to its economy,TRUE,2024
https://eufactcheck.eu/factcheck/true-80-of-european-agricultural-funding-goes-to-just-20-of-companies/,80% of European agricultural funding goes to just 20% of companies,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-30-million-europeans-live-with-a-rare-disease/,30 million Europeans live with a rare disease,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-trans-is-a-dangerous-trend-gender-affirming-surgeries-in-germany-have-increased-from-120-in-2005-to-2-598-in-2021/,Trans is a dangerous trend – Gender-affirming surgeries in Germany have increased from 120 in 2005 to 2.598 in 2021,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/false-there-is-a-direct-connection-between-covid-vaccines-and-excess-mortality/,There is a direct connection between COVID vaccines and excess mortality,FALSE,2024
https://eufactcheck.eu/factcheck/false-in-the-next-25-years-1-billion-african-immigrants-will-come-to-europe/,In the next 25 years 1 billion African immigrants will come to Europe,FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-35-parties-will-take-part-in-the-european-parliament-elections-in-germany/,35 parties will take part in the European Parliament elections in Germany,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-brexit-hasnt-harmed-great-britain/,The Brexit hasn’t harmed Great Britain,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-false-euro-membership-is-an-economic-detriment-to-finland/,Euro membership is an economic detriment to Finland,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-false-after-novice-drivers-older-people-have-the-highest-accident-rate-p-km/,"After novice drivers, older people have the highest accident rate p/km",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-58-million-tonnes-of-food-annually-go-to-waste-in-the-eu/,58 million tonnes of food annually go to waste in the EU,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-two-thirds-of-poles-oppose-the-adoption-of-the-euro/,Two-thirds of Poles oppose the adoption of the euro,TRUE,2024
https://eufactcheck.eu/factcheck/false-eus-new-environmental-law-bans-bonfires/,EU’s new environmental law bans bonfires,FALSE,2024
https://eufactcheck.eu/factcheck/uncheckable-youtube-favored-far-right-videos-during-the-2024-finnish-presidential-election/,YouTube favored far-right videos during the 2024 Finnish presidential election,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-true-the-packaging-and-packaging-waste-regulation-is-a-robust-and-evidence-based-law/,The Packaging and Packaging Waste Regulation is a “robust and evidence-based law,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-digital-service-act-is-intended-to-prevent-the-sharing-of-unorthodox-and-creative-ideas/,The Digital Service Act is intended to prevent the sharing of unorthodox and creative ideas,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/uncheckable-the-many-thousand-ukrainian-deserters-are-against-continuing-the-war/,The many thousand Ukrainian deserters are against continuing the war,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-false-energy-and-food-are-getting-more-expensive-and-companies-are-leaving/,Energy and food are getting more expensive and companies are leaving,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/false-every-second-immigrant-who-comes-to-germany-has-no-right-to-protection-at-all-but-can-usually-still-stay-and-receive-social-benefits/,"Every second immigrant who comes to Germany has no right to protection at all, but can usually still stay and receive social benefits",FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-inflation-issue-that-most-concerns-portuguese-in-2024-eu-elections/,Inflation issue that most concerns Portuguese in 2024 EU elections,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-only-1-of-the-eu-budget-eu-is-a-share-of-the-gdp-of-all-countries-america-has-33-of-its-budget-in-relation-to-gdp/,Only 1% of the EU budget EU is a share of the GDP of all countries. America has 33% of its budget in relation to GDP,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-false-germany-is-the-biggest-net-contributor-but-is-poorer-has-to-work-longer-and-has-less-home-ownerships-than-most-of-the-eu-members/,"Germany biggest EU net contributor, but is poorer, has to work longer and has less home ownerships than most  EU-members",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/false-almost-60-of-violent-crimes-in-germany-are-committed-by-men-with-migrant-background/,Almost 60% of violent crimes in Germany are committed by men with migrant background,FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-ec-first-institution-in-world-to-ban-tiktok-on-corporate-phones-and-von-der-leyen-has-done-a-lot-to-regulate-the-platforms-services/,EC “first institution in world” to ban TikTok on corporate phones and Von der Leyen “has done a lot” to regulate the platform’s services,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-hungarys-economy-almost-doubled-in-14-years/,Hungary’s economy almost doubled in 14 years,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-there-is-still-a-gender-pay-gap-in-iceland/,There is still a gender pay gap in Iceland,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-the-past-twelve-months-were-1-3-degrees-celsius-warmer-than-the-pre-industrial-era/,the past twelve months were 1.3 degrees Celsius warmer than the pre-industrial era,TRUE,2024
https://eufactcheck.eu/factcheck/eu-makes-significant-progress-on-gender-equality-ahead-of-the-upcoming-elections/,EU makes significant progress on gender equality ahead of the upcoming elections,TRUE,2024
https://eufactcheck.eu/factcheck/true-supporters-of-full-confiscation-of-russian-assets-have-increased-in-european-parliament/,Supporters of full confiscation of Russian assets have increased in European Parliament,TRUE,2024
https://eufactcheck.eu/factcheck/true-who-reports-significant-increase-in-cholera-cases/,WHO reports significant increase in cholera cases,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-680000-libyan-migrants-will-arrive-in-europe-specifically-germany/,"680,000 Libyan migrants will arrive in Europe specifically Germany",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-banning-nuclear-energy-is-the-stupidest-thing-a-country-can-do/,Banning nuclear energy is the stupidest thing a country can do,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-in-the-past-season-961-games-in-amateur-football-were-canceled-due-to-violence-and-discrimination/,"In the past season, 961 games in amateur football were canceled due to violence and discrimination",MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-migratory-birds-are-threatened-by-climate-change/,Migratory birds are threatened by climate change,TRUE,2024
https://eufactcheck.eu/factcheck/uncheckable-eu-spends-trillions-to-slow-climate-change-by-0-05-degrees/,EU spends trillions to slow climate change by 0.05 degrees,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-true-significant-increase-in-abortions-in-germany-since-2022/,Significant increase in abortions in Germany since 2022,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-eu-policies-do-not-favour-sustainable-production-or-consumption/,EU policies do not favour sustainable production or consumption,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-more-pensioners-than-ever-need-basic-income-support/,More pensioners than ever need basic income support,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-alcohol-consumption-among-young-people-at-an-all-time-low/,Alcohol consumption among young people at an all time low,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/false-the-reason-why-health-insurance-contributions-keep-rising-are-the-parties-sitting-here/,The reason why health insurance contributions keep rising are the parties sitting here,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-the-speed-limit-does-not-save-a-lot-of-co%e2%82%82/,The speed limit does not save a lot of CO₂,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/false-everyone-who-works-full-time-earns-enough-to-live-on/,Everyone who works full-time earns enough to live on,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-20-of-the-companies-covered-by-the-cbam-are-responsible-for-97-of-the-emissions/,„20% of the companies covered by the CBAM are responsible for 97% of the emissions,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-dual-citizenship-will-become-the-rule-in-our-citizenship-law/,Dual citizenship will become the rule in our citizenship law,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-immigration-costs-germany-e6-trillion/,Immigration costs Germany €6 trillion,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-fewer-and-fewer-people-are-willing-to-make-an-effort/,Fewer and fewer people are willing to make an effort,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-squirrels-are-on-the-verge-of-extinction/,Squirrels are on the verge of extinction,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-but-misleading-many-member-states-are-looking-for-innovative-strategies-to-prevent-irregular-migration/,Many Member States are looking for innovative strategies to prevent irregular migration,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/false-the-sea-level-in-venice-has-been-constant-for-over-1500-years/,The sea level in Venice has been constant for over 1500 years,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-nuclear-energy-is-co%e2%82%82-neutral/,Nuclear energy is CO₂-neutral,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-we-need-to-work-more-and-more-efficiently-again/,We need to work more and more efficiently again,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-only-around-3-of-all-co%e2%82%82-emissions-are-man-made/,Only around 3% of all CO₂ emissions are man-made,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-40-percent-less-co%e2%82%82-emissions-for-a-vegan-diet-compared-to-eating-meat-and-dairy-products/,40 percent less CO₂ emissions for a vegan diet compared to eating meat and dairy products,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-co2-drives-plant-growth-thereby-supporting-global-nutrition/,"CO2 drives plant growth, thereby supporting global nutrition",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-battery-production-also-pollutes-the-environment-more-than-a-combustion-engine/,Battery production pollutes the environment more than a combustion engine,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-never-before-have-rents-been-raised-as-much-as-during-your-term-of-office/,Never before have rents been raised as much as during your term of office,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-flemish-newspaper-knack-was-on-the-usaid-payroll/,Flemish newspaper Knack was on the USAID payroll,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-tesla-sales-declined-with-an-average-of-63-in-europe/,"With Sales declining with an average of 63% in the EU, Europe is Boycotting Tesla",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/albania-bans-tik-tok-for-a-year/,Albania bans Tik Tok for a year,,2025
https://eufactcheck.eu/factcheck/mostly-false-russia-spends-130-billion-less-annually-on-defence-than-european-nato-states/,Russia spends $130 billion less annually on defence than European NATO states,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/false-romania-barring-calin-georgescu-from-running-in-the-presidential-election-is-unprecedented-and-undemocratic/,Romania barring Călin Georgescu from running in the presidential election is unprecedented and undemocratic,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-germany-will-be-climate-neutral-by-2045/,Germany will be climate-neutral by 2045,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/false-ms-weidel-does-not-represent-far-right-positions-but-rather-conservative-and-economically-liberal-ones/,Ms. Weidel does not represent far-right positions but rather conservative and economically liberal ones,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-germany-distributes-money-all-over-the-world-but-has-none-left-for-hardworking-farmers/,"Germany distributes money all over the world, but has none left for hardworking farmers",MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-true-we-are-now-attracting-more-investments-in-clean-hydrogen-than-the-us-and-china-combined/,We are now attracting more investments in clean hydrogen than the US and China combined,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-most-of-the-recipients-of-citizens-benefit-are-able-to-work/,Most of the recipients of citizen’s benefit are able to work,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-its-still-possible-to-reduce-emissions-so-that-we-can-meet-the-1-5-degree-target/,It’s still possible to reduce emissions so that we can meet the 1.5 degree target,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-by-2035-there-will-be-no-job-that-is-unrelated-to-ai/,"By 2035, there will be no job that is unrelated to AI",MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/true-there-would-be-fewer-jobs-due-to-brexit/,There would be “fewer jobs” due to Brexit,TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-the-fifa-world-cup-was-definitely-a-catalyst-for-positive-change-in-the-country/,The FIFA World Cup was definitely a catalyst for positive change in the country“,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/true-europe-faces-security-challenges-and-potential-defense-spending-gaps-in-the-coming-years/,Europe faces security challenges and potential defense spending gaps in the coming years,TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-when-it-comes-to-alcohol-most-people-manage-to-stay-within-a-harmless-dose/,"When it comes to alcohol, most people manage to stay within a harmless dose",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-germany-faces-the-highest-energy-costs-worldwide-which-is-making-its-economy-noncompetitive/,"Germany faces the highest energy costs worldwide, which is making its economy noncompetitive",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-of-the-men-who-arrived-in-germany-in-2015-16-86-percent-are-now-working/,"Of the men who arrived in Germany in 2015/16, 86 percent are now working",MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-permanent-border-controls-are-a-necessity-in-order-to-limit-irregular-migration-to-germany/,Permanent border controls are “a necessity” in order to “limit irregular migration to Germany”.,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/true-germanys-defense-expenditures-have-increased-from-34-to-90-billion-euros-in-ten-years/,Germany’s defense expenditures have increased from 34 to 90 billion euros in ten years,TRUE,2025
https://eufactcheck.eu/factcheck/mostly-true-almost-80-of-working-women-in-germany-cannot-provide-for-themselves-and-a-child-in-the-long-term/,Almost 80% of working women (in Germany) cannot provide for themselves and a child in the long term,MOSTLY TRUE,2025
